p,X,Y,Z,VX,VY,VZ,pitch,yaw,roll,bisBridgeOut
Player State4202,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4203,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4204,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4205,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4206,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4207,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4208,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4209,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4210,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4211,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4212,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4213,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4214,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4215,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4216,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4217,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4218,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4219,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4220,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4221,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4222,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4223,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4224,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4225,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4226,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4227,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4228,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4229,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4230,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4231,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4232,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4233,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4234,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4235,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4236,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4237,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4238,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4239,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4240,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4241,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4242,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4243,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4244,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4245,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4246,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4247,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4248,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4249,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4250,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4251,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4252,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4253,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4254,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4255,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4256,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4257,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4258,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4259,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4260,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4261,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4262,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4263,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4264,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4265,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4266,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4267,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4268,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4269,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4270,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4271,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4272,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4273,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4274,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4275,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4276,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4277,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4278,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4279,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4280,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4281,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4282,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4283,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4284,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4285,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4286,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4287,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4288,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4289,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4290,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4291,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4292,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4293,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4294,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4295,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4296,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4297,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4298,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4299,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4300,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4301,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4302,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4303,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4304,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4305,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4306,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4307,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4308,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4309,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4310,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4311,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4312,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4313,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4314,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4315,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4316,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4317,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4318,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4319,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4320,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4321,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4322,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4323,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4324,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4325,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4326,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4327,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4328,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4329,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4330,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4331,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4332,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4333,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4334,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4335,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4336,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4337,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4338,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4339,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4340,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4341,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4342,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4343,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4344,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4345,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4346,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4347,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4348,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4349,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4350,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4351,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4352,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4353,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4354,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4355,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4356,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4357,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4358,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4359,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4360,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4361,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4362,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4363,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4364,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4365,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4366,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4367,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4368,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4369,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4370,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4371,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4372,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4373,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4374,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4375,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4376,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4377,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4378,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4379,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4380,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4381,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4382,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4383,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4384,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4385,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4386,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4387,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4388,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4389,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4390,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4391,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4392,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4393,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4394,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4395,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4396,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4397,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4398,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4399,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4400,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4401,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4402,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4403,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4404,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4405,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4406,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4407,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4408,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4409,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4410,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4411,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4412,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4413,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4414,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4415,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4416,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4417,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4418,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4419,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4420,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4421,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4422,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4423,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4424,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4425,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4426,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4427,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4428,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4429,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4430,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4431,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4432,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4433,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4434,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4435,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4436,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4437,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4438,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4439,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4440,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4441,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4442,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4443,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4444,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4445,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4446,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4447,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4448,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4449,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4450,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4451,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4452,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4453,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4454,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4455,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4456,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4457,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4458,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4459,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4460,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4461,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4462,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4463,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4464,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4465,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4466,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4467,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4468,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4469,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4470,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4471,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4472,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4473,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4474,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4475,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4476,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4477,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4478,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4479,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4480,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4481,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4482,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4483,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4484,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4485,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4486,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4487,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4488,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4489,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4490,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4491,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4492,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4493,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4494,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4495,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4496,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4497,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4498,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4499,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4500,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4501,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4502,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4503,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4504,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4505,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4506,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4507,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4508,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4509,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4510,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4511,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4512,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4513,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4514,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4515,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4516,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4517,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4518,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4519,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4520,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4521,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4522,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4523,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4524,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4525,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4526,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4527,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4528,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4529,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4530,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4531,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4532,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4533,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4534,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4535,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4536,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4537,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4538,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4539,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4540,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4541,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4542,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4543,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4544,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4545,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4546,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4547,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4548,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4549,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4550,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4551,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4552,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4553,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4554,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4555,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4556,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4557,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4558,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4559,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4560,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4561,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4562,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4563,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4564,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4565,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4566,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4567,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4568,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4569,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4570,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4571,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4572,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4573,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4574,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4575,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4576,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4577,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4578,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4579,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4580,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4581,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4582,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4583,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4584,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4585,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4586,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4587,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4588,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4589,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4590,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4591,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4592,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4593,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4594,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4595,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4596,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4597,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4598,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4599,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4600,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4601,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4602,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4603,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4604,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4605,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4606,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4607,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4608,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4609,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4610,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4611,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4612,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4613,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4614,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4615,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4616,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4617,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4618,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4619,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4620,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4621,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4622,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4623,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4624,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4625,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4626,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4627,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4628,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4629,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4630,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4631,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4632,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4633,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4634,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4635,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4636,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4637,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4638,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4639,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4640,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4641,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4642,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4643,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4644,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4645,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4646,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4647,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4648,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4649,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4650,-6,-7,14,0,0,0,0,0,0,FALSE
Player State4651,-6,-7,14,0,0,0,0,0,0,FALSE
